,job_type,company_name,company_rating,location,title,parsed_salary
5089,Full-time,Komatsu,3.9,Milwaukee,IT Project Manager,104500.0
5090,Full-time,Vermont Energy Investment Corporation,5.0,Winooski,Project Manager,115000.0
5091,Full-time,Fred Hutchinson Cancer Center,3.9,Seattle,IT Project Manager,102780.0
5092,Full-time,PSC Biotech,4.6,Union City,Project Manager,135000.0
5093,Full-time,RESCON,2.7,Bethesda,IT Project Manager,102780.0
5094,Full-time,Stamats Communications Inc,3.3,Cedar Rapids,IT Project Manager,102780.0
5095,Full-time,Omnicell,3.4,Fort Worth,Project Manager,90772.5
5096,Full-time,City of Peoria,3.9,Peoria,IT Project Manager,104500.0
5097,Full-time,Amentum,3.8,Hopkinsville,Project Manager,100000.0
5098,Full-time,Nova Scotia Health Authority,3.6,California,IT Project Manager,102780.0
5099,Full-time,Northwestern University,4.1,Chicago,Project Manager,100000.0
5100,Full-time,Gainwell Technologies LLC,2.6,Tennessee,Project Manager,67500.0
5101,Full-time,Hampton Roads Transit,3.0,Hampton,IT Project Manager,102780.0
5102,Full-time,U.S. Bank National Association,3.6,Chicago,IT Project Manager,109492.5
5103,Full-time,Tek Ninjas,3.5,Chicago,Project Manager,100000.0
5104,Full-time,Fred Hutchinson Cancer Center,3.9,Seattle,Project Manager,134711.0
5105,Full-time,Calvary Robotics,4.1,Webster,Project Manager,157500.0
5106,Full-time,ePlus inc.,3.6,King of Prussia,Project Manager,125000.0
5107,Full-time,Vantage Data Centers,2.9,Denver,Project Manager,135000.0
5108,Full-time,Edwards Lifesciences,3.9,Irvine,Project Manager,139000.0
5109,Full-time,Canoe Intelligence,3.8,New York,Project Manager,105000.0
5110,Full-time,UKG (Ultimate Kronos Group),4.0,Remote,Project Manager,101500.0
5111,Full-time,Maersk,4.0,The Woodlands,Project Manager,95000.0
5113,Full-time,Aveva,3.7,Philadelphia,IT Project Manager,176100.0
5114,Full-time,CEDARS-SINAI,4.1,Los Angeles,Project Manager,102780.0
5115,Full-time,Gainwell Technologies LLC,2.6,Tennessee,Project Manager,105400.0
5116,Full-time,MHS,3.1,Norton Shores,Project Manager,144850.0
5117,Full-time,Qualcomm,4.0,Denver,Project Manager,176500.0
5118,Full-time,University of Washington,4.1,Seattle,Project Manager,108300.0
5119,Full-time,Puget Sound Energy,3.7,Bothell,IT Project Manager,132750.0
5120,Full-time,Analysis Prime Inc.,3.3,United States,Project Manager,97500.0
5121,Full-time,Solutions-ii,3.8,Littleton,Project Manager,100000.0
5122,Full-time,LTIMindtree,3.8,Irving,Project Manager,105996.0
5123,Full-time,State of Hawaii,4.0,Oahu Island,Project Manager,82230.0
5124,Full-time,Abbott Laboratories,3.9,Plymouth,Project Manager,142500.0
5125,Full-time,BS&A,4.3,Remote,Project Manager,102780.0
5126,Full-time,Alcon,3.8,Fort Worth,IT Project Manager,102780.0
5127,Full-time,"Emerge IT Solutions, LLC",3.8,Florence,Project Manager,100000.0
5128,Full-time,Bentley Systems,3.9,Exton,IT Project Manager,104500.0
5129,Full-time,Assurety Consulting,4.4,Eagan,Project Manager,151533.5
5131,Full-time,Omnicell,3.4,Nashville,Project Manager,102780.0
5132,Full-time,Peraton,3.1,Falls Church,Project Manager,145500.0
5133,Full-time,University of Washington,4.1,Seattle,Project Manager,84006.0
5134,Full-time,State of Washington Dept. of Enterprise Services,3.4,Olympia,IT Project Manager,110850.0
5135,Full-time,Ansira,3.0,Missouri,Project Manager,100000.0
5136,Full-time,North Carolina State University,4.1,Raleigh,Project Manager,100000.0
5137,Full-time,Cotiviti,3.3,Remote,Project Manager,95750.0
5138,Full-time,Baylor Scott & White Health,3.8,Dallas,Project Manager,102780.0
5139,Full-time,CDK Global,3.0,Austin,Project Manager,79500.0
5140,Full-time,Shure,4.0,Niles,Project Manager,102780.0
5141,Full-time,Medical Mutual of Ohio,3.8,Dublin,IT Project Manager,102780.0
5142,Full-time,"ECS Federal, LLC",3.4,Fairfax,Project Manager,152500.0
5143,Full-time,Western Governors University,3.6,Salt Lake City,Project Manager,119850.0
5144,Full-time,Schneider Electric,3.9,Massachusetts,Project Manager,102780.0
5145,Full-time,Stevens Institute of Technology,4.4,Hoboken,IT Project Manager,120508.0
5146,Full-time,Metropolitan Transportation Authority,4.0,New York,IT Project Manager,135504.0
5147,Full-time,Knorr-Bremse,3.6,Avon,Project Manager,102780.0
5148,Full-time,Pharmacists Mutual Insurance Co,2.8,Algona,Project Manager,78059.0
5149,Full-time,SitusAMC,2.9,Remote,IT Project Manager,115000.0
5150,Full-time,RTC,3.0,Rolling Meadows,Project Manager,102780.0
5151,Full-time,Lummi Nation,3.5,Bellingham,Project Manager,102780.0
5152,Full-time,Broadridge,3.6,Edgewood,Project Manager,120000.0
5153,Full-time,WorldStrides,3.3,Charlottesville,Project Manager,151533.5
5154,Full-time,Caelum Research Corporation,3.7,Aberdeen,IT Project Manager,104500.0
5155,Full-time,WTW,3.6,Mount Laurel,Project Manager,82000.0
5156,Full-time,Westfield Insurance,3.6,Westfield Center,IT Project Manager,102780.0
5157,Full-time,RAILROAD COMMISSION OF TEXAS,3.5,Austin,IT Project Manager,102780.0
5158,Full-time,Exec Office of Housing and Livable Communities,3.8,Boston,IT Project Manager,38448.0
5159,Full-time,ImageTrend LLC,2.2,Minnesota,Project Manager,102780.0
5160,Full-time,MIT Lincoln Laboratory,4.2,Lexington,IT Project Manager,104500.0
5161,Full-time,Chegg,4.0,Santa Clara,Project Manager,270927.0
5162,Full-time,Lytx,3.4,San Diego,Project Manager,95000.0
5163,Full-time,Arvato USA LLC,4.3,Valencia,Project Manager,85500.0
5164,Full-time,GCI,3.9,Alaska,Project Manager,95474.75
5165,Full-time,Tennessee Tech University,4.0,Cookeville,Project Manager,102780.0
5166,Full-time,MEDSTAR HEALTH,3.5,Washington,IT Project Manager,97447.5
5167,Full-time,"Meridian Bioscience, Inc.",3.1,Cincinnati,Project Manager,100000.0
5168,Full-time,"Ho-Chunk, Inc.",3.5,United States,Project Manager,90000.0
5169,Full-time,University of the Incarnate Word,4.1,San Antonio,IT Project Manager,71000.0
5170,Full-time,Wesco,3.3,Reno,Project Manager,92820.0
5171,Full-time,BerryDunn,3.8,Remote,Project Manager,135000.0
5172,Full-time,Central One Federal Credit Union,4.0,Shrewsbury,Project Manager,102780.0
5173,Full-time,"Savvee Consulting, Inc.",3.3,Arlington,Project Manager,95000.0
5174,Full-time,Daymon,3.6,Kansas City,Project Manager,46800.0
5175,Full-time,"Eagle Health, LLC",3.9,Washington,Project Manager,100000.0
5176,Full-time,BTI Solutions,4.0,Bellevue,Project Manager,100000.0
5177,Full-time,State of Washington Joint Legislative Systems Committee,3.4,Olympia,IT Project Manager,105602.0
5178,Full-time,Thermo Fisher Scientific,3.4,Kentucky,IT Project Manager,145000.0
5179,Full-time,Yakshna Solutions,4.1,Herndon,Project Manager,102780.0
5180,Full-time,Ankura,3.1,Washington,Project Manager,110000.0
5181,Full-time,Bold Orange,2.7,Minneapolis-Saint Paul,IT Project Manager,77500.0
5182,Full-time,Legrand AV,3.5,China,Project Manager,102780.0
5183,Full-time,amdocs,3.8,Denver,Project Manager,100000.0
5184,Full-time,Medical Mutual of Ohio,3.8,Brooklyn,IT Project Manager,102780.0
5185,Full-time,Lenovo,3.8,Morrisville,Project Manager,122029.5
5186,Full-time,Tek Ninjas,4.0,Kentucky,IT Project Manager,104500.0
5187,Full-time,Wipro Limited,3.8,Austin,Project Manager,117500.0
5188,Full-time,Mittera Group Inc,2.5,Denver,Project Manager,62500.0
5190,Full-time,Apple,4.1,Sunnyvale,Project Manager,229650.0
5191,Full-time,Qualtrics,3.5,Provo,Project Manager,102780.0
5192,Full-time,Montefiore Medical Center,4.0,Bronx,Project Manager,131250.0
5193,Full-time,Lowe's,3.4,Mooresville,IT Project Manager,108300.0
5194,Full-time,Xperi,3.7,San Jose,Project Manager,122029.5
5195,Full-time,Fort Worth Independent School District,3.7,Fort Worth,IT Project Manager,95549.5
5196,Full-time,City of Columbus,4.0,Columbus,Project Manager,102780.0
5197,Full-time,SAP,4.2,Reston,Project Manager,263800.0
5198,Full-time,Mega Fluid Systems,2.1,Tualatin,Project Manager,92500.0
5199,Full-time,Northwell Health,3.8,Melville,IT Project Manager,144200.0
5200,Full-time,Disney,4.0,Glendale,IT Project Manager,120000.0
5201,Full-time,State of Rhode Island,3.9,Providence,Project Manager,125115.0
5202,Full-time,TE Connectivity,3.6,Pennsylvania,IT Project Manager,147800.0
5203,Full-time,Beyondsoft Consulting,3.5,Redmond,Project Manager,75920.0
5204,Full-time,UF Health,3.8,Leesburg,IT Project Manager,102780.0
5205,Full-time,Flatwater Group,4.1,United States,Project Manager,90000.0
5206,Full-time,Zayo Group,2.6,United States,Project Manager,84250.0
5207,Full-time,New Balance,3.9,Brighton,Project Manager,102780.0
5208,Full-time,"Anderson Merchandisers, L.L.C.",3.1,Plano,Project Manager,102780.0
5209,Full-time,Felton Institute,3.6,Alameda,Project Manager,89000.0
5210,Full-time,Kemin,2.8,Des Moines,Project Manager,100000.0
5211,Full-time,CACI,3.8,Arlington,IT Project Manager,133000.0
5212,Full-time,PacificSource Health Plans,3.3,Tacoma,Project Manager,102780.0
5213,Full-time,Arizona State University,4.2,Scottsdale,Project Manager,70000.0
5214,Full-time,Western Union,3.9,Denver,IT Project Manager,181500.0
5215,Full-time,Santa Clara University,4.4,Santa Clara,Project Manager,102780.0
5216,Full-time,McDermott Will & Emery,3.7,New York,Project Manager,80000.0
5217,Full-time,Maricopa County,3.5,Phoenix,IT Project Manager,102500.0
5218,Full-time,County of Delaware,3.5,Media,Project Manager,70819.0
5220,Full-time,Leidos,3.7,Saint Petersburg,Project Manager,96725.0
5221,Full-time,Aireon,3.5,McLean,Project Manager,100000.0
5222,Full-time,Therapy Flow,3.8,Remote,IT Project Manager,18000.0
5223,Full-time,"NIP Group, Inc.",3.5,Woodbridge,Project Manager,102780.0
5224,Full-time,Madix,3.4,Terrell,Project Manager,100000.0
5225,Full-time,Citi,3.9,Irving,Project Manager,120500.0
5226,Full-time,DEPT OF YOUTH & COMM DEV SRVS,4.0,New York,Project Manager,163063.0
5227,Full-time,Riverside Research Institute,3.9,Dayton,Project Manager,115500.0
5228,Full-time,UW Health,3.5,Madison,Project Manager,98200.0
5229,Full-time,Cleveland Clinic,3.8,Independence,IT Project Manager,102780.0
5230,Full-time,Peraton,3.1,Washington,Project Manager,175500.0
5231,Full-time,Stratix Corporation,3.3,Norcross,Project Manager,100000.0
5232,Full-time,"Aspire Technology Partners, LLC",3.8,Eatontown,Project Manager,95474.75
5233,Full-time,Skvare,3.2,Austin,Project Manager,117500.0
5234,Full-time,ITT Inc.,3.8,Novi,Project Manager,117300.0
5235,Full-time,nVent,3.1,Anoka,Project Manager,100000.0
5236,Full-time,Riverside Support Services,3.6,Newport News,IT Project Manager,120508.0
5237,Full-time,WTW,3.6,Pittsburgh,Project Manager,111000.0
5238,Full-time,University of Washington,4.1,Seattle,Project Manager,111600.0
5239,Full-time,Wide Eye,3.3,Takoma Park,IT Project Manager,95000.0
5240,Full-time,Celestica,3.8,New Hampshire,Project Manager,104000.0
5241,Full-time,Generac Power Systems,2.8,Waukesha,Project Manager,102780.0
5242,Full-time,Apple,4.1,Austin,Project Manager,102780.0
5243,Full-time,General Atomics and Affiliated Companies,3.6,San Diego,Project Manager,101135.0
5244,Full-time,Turion Space,4.3,Irvine,IT Project Manager,102500.0
5245,Full-time,CEDENT,3.5,Manchester,Project Manager,275600.0
5246,Full-time,Wellsky,3.3,Overland Park,Project Manager,100000.0
5247,Full-time,Leidos,3.7,Alabama,Project Manager,96725.0
5248,Full-time,Northrop Grumman,4.0,Melbourne,Project Manager,110800.0
5249,Full-time,CommonSpirit Health,3.2,Englewood,IT Project Manager,102780.0
5250,Full-time,Aptean,3.2,Alpharetta,Project Manager,102780.0
5251,Full-time,Mental Health Cooperative,3.1,Nashville,Project Manager,100025.25
5252,Full-time,Altar'd State,3.0,Knoxville,IT Project Manager,104500.0
5253,Full-time,Xcel Energy,3.6,Minneapolis,Project Manager,111433.5
5254,Full-time,Portland State University,4.1,Portland,Project Manager,73166.0
5255,Full-time,Medical Information Technology Inc,3.3,Minnetonka,Project Manager,102780.0
5256,Full-time,Boston Medical Center,3.8,Boston,IT Project Manager,102780.0
5257,Full-time,"Sysco Payroll, Division of Sysco Resources Services, LLC",3.8,Houston,Project Manager,125000.0
5258,Full-time,Williamson County,4.2,Georgetown,IT Project Manager,38448.0
5260,Full-time,Pegasus Steel,4.1,Ladson,Project Manager,100000.0
5261,Full-time,JPMorganChase,3.9,Wilmington,Project Manager,102780.0
5262,Full-time,Colorado State University,4.1,Fort Collins,Project Manager,92500.0
5263,Full-time,Gallagher,3.1,Rolling Meadows,Project Manager,140250.0
5264,Full-time,Primient,2.0,Schaumburg,IT Project Manager,102780.0
5265,Full-time,Commonwealth of PA,3.6,Dauphin County,Project Manager,95296.5
5266,Full-time,Apple,4.1,San Diego,Project Manager,153739.0
5267,Full-time,Fisher Investments,3.4,Camas,IT Project Manager,135000.0
5268,Full-time,DISH,3.2,Littleton,Project Manager,87875.0
5269,Full-time,"Didlake, Inc.",3.3,Washington,Project Manager,100000.0
5270,Full-time,"Clutch Group, Inc.",5.0,Warrington,Project Manager,77500.0
5271,Full-time,Broadridge,3.6,Edgewood,Project Manager,125000.0
5272,Full-time,State of Indiana,3.4,Indianapolis,IT Project Manager,93002.0
5273,Full-time,"Link Solutions, Inc.",3.5,Fort Leavenworth,IT Project Manager,104500.0
5275,Full-time,Apple,4.1,Sunnyvale,Project Manager,174550.0
5276,Full-time,ComTec Solutions LLC,3.6,Rochester,Project Manager,92500.0
5277,Full-time,NetJets,3.6,Columbus,Project Manager,102780.0
5278,Full-time,VML,3.6,Los Angeles,Project Manager,127500.0
5279,Full-time,Booz Allen,3.9,Washington,Project Manager,180050.0
5280,Full-time,Interior Logic Group,3.0,Arizona,Project Manager,102780.0
5281,Full-time,INCATech LLC,4.0,Reston,IT Project Manager,104500.0
5282,Full-time,Haemonetics Corp.,2.7,Massachusetts,Project Manager,76306.5
5283,Full-time,City of Austin,4.0,Austin,IT Project Manager,93002.0
5284,Full-time,Schneider Electric,3.9,United States,IT Project Manager,102780.0
5285,Full-time,BJC HealthCare,3.8,Fenton,Project Manager,151533.5
5286,Full-time,Children's Wisconsin,4.0,West Allis,Project Manager,102780.0
5287,Full-time,Agua Caliente Casino • Resort • Spa,3.5,Rancho Mirage,IT Project Manager,38448.0
5288,Full-time,Blue Origin,3.1,Seattle,Project Manager,102780.0
5289,Full-time,Komatsu,3.9,Tucson,Project Manager,100000.0
5290,Full-time,University of Maryland Global Campus,3.2,Adelphi,Project Manager,125000.0
5291,Full-time,Agree Technologies and Solutions,4.0,Boise,Project Manager,100000.0
5292,Full-time,Trane Technologies,3.3,Tyler,Project Manager,105000.0
5293,Full-time,Vanderbilt University Medical Center,3.7,Nashville,Project Manager,122029.5
5294,Full-time,U.S. Bank National Association,3.6,Minneapolis,Project Manager,90772.5
5295,Full-time,University of Oregon,4.3,Eugene,Project Manager,70500.0
5296,Full-time,"Cupertino Electric, Inc.",4.1,San Jose,IT Project Manager,157500.0
5297,Full-time,New York Life Insurance Co,3.7,New York,IT Project Manager,112500.0
5298,Full-time,PNC Financial Services Group,3.5,Pittsburgh,Project Manager,95474.75
5299,Full-time,EdgeOne Medical,3.8,Wheeling,Project Manager,102780.0
5300,Full-time,Esri,3.8,Washington,Project Manager,112580.0
5301,Full-time,Cracker Barrel Old Country Store,3.4,Lebanon,IT Project Manager,70000.0
5302,Full-time,"Paragon Systems, Inc.",3.1,Sacramento,Project Manager,100000.0
5303,Full-time,ASML,3.8,San Jose,Project Manager,193500.0
5304,Full-time,AAOS,3.7,Rosemont,Project Manager,105000.0
5305,Full-time,Deloitte,3.9,Stamford,Project Manager,102780.0
5306,Full-time,ImmunityBio,1.9,El Segundo,Project Manager,134000.0
5307,Full-time,Esri,3.8,Redlands,Project Manager,112580.0
5308,Full-time,The University of Texas Rio Grande Valley,4.2,Edinburg,Project Manager,102780.0
5309,Full-time,TRAX International,3.8,Dugway Proving Ground,Project Manager,102780.0
5310,Full-time,Neuberger Berman,3.8,New York,Project Manager,155000.0
5311,Full-time,IntApp,3.4,Charlotte,Project Manager,102780.0
5312,Full-time,"Navistar, Inc.",3.5,Lisle,Project Manager,102780.0
5313,Full-time,Tuba City Regional Health Care Corporation,3.4,Tuba City,Project Manager,98200.0
5314,Full-time,Northrop Grumman,4.0,Tampa,Project Manager,115800.0
5315,Full-time,University of Alabama at Birmingham,4.1,Birmingham,Project Manager,72425.0
5316,Full-time,Wichita State University,4.2,Wichita,Project Manager,102780.0
5317,Full-time,Plante Moran,3.6,Southfield,Project Manager,112625.0
5318,Full-time,CPC,3.1,Arden Hills,Project Manager,100000.0
5319,Full-time,Synovus,3.3,Columbus,Project Manager,112625.0
5320,Full-time,State of Indiana,3.4,Indianapolis,IT Project Manager,76500.0
5321,Full-time,Gainwell Technologies LLC,2.6,Arkansas,Project Manager,78800.0
5323,Full-time,Vantage Data Centers,2.9,Denver,Project Manager,135000.0
5324,Full-time,May Mobility,3.7,Ann Arbor,Project Manager,102780.0
5325,Full-time,Uline,3.1,Waukegan,IT Project Manager,102780.0
5326,Full-time,UniTek USA,3.7,Jackson,Project Manager,100000.0
5327,Full-time,Litchfield Elementary School District #79,4.0,Litchfield Park,Project Manager,60367.0
5328,Full-time,Hilltop Holdings,2.9,Irving,Project Manager,125000.0
5329,Full-time,Hospital for Special Surgery,4.2,New York,IT Project Manager,125000.0
5330,Full-time,National Life Group,3.7,Montpelier,Project Manager,147500.0
5331,Full-time,Linesight,3.6,Wenatchee,Project Manager,129500.0
5332,Full-time,TSMC,3.1,San Jose,Project Manager,167500.0
5333,Full-time,MEDIDATA,3.6,New York,Project Manager,114750.0
5334,Full-time,Amazon.com Services LLC,3.5,Washington,Project Manager,104800.0
5335,Full-time,Citizens,3.4,Westwood,Project Manager,125000.0
5336,Full-time,Pace® Analytical Services,2.8,Minneapolis,Project Manager,102780.0
5337,Full-time,Groove Technology Solutions,3.8,Salt Lake City,Project Manager,102780.0
5338,Full-time,Apple,4.1,Sunnyvale,Project Manager,194650.0
5339,Full-time,"Navitus Health Solutions, LLC",3.2,United States,Project Manager,104303.0
5340,Full-time,ePlus inc.,3.6,Herndon,IT Project Manager,125000.0
5341,Full-time,The American College of Obstetricians and Gynecologists,3.7,Washington,Project Manager,105000.0
5342,Full-time,T. Rowe Price,3.6,Baltimore,Project Manager,125000.0
5343,Full-time,University of Oklahoma,4.1,Lawton,Project Manager,72500.0
5344,Full-time,Westrock Coffee,3.1,Little Rock,Project Manager,102780.0
5345,Full-time,HOUSING PRESERVATION & DVLPMNT,4.0,New York,IT Project Manager,112480.0
5346,Full-time,Xanterra Travel Collection,3.5,Greenwood Village,Project Manager,95000.0
5347,Full-time,"Myomo, Inc",3.6,Boston,Project Manager,130000.0
5348,Full-time,Tyler Technologies,3.5,Madison,Project Manager,100000.0
5349,Full-time,SoftwareOne,3.7,Milwaukee,Project Manager,102780.0
5350,Full-time,Advanced Technology International (ATI),4.4,Summerville,Project Manager,100000.0
5351,Full-time,Microsoft,4.2,Springfield,Project Manager,148600.0
5352,Full-time,Rennscot,2.8,Woburn,Project Manager,105000.0
5353,Full-time,Tuscola County Assistance Payments Worker 8-11,3.7,Lansing,Project Manager,102780.0
5354,Full-time,RWJBarnabas Health,3.8,Livingston,Project Manager,125000.0
5355,Full-time,Maricopa Community Colleges,3.8,Tempe,IT Project Manager,124799.0
5356,Full-time,"Fiserv, Inc.",3.4,Liberty Lake,Project Manager,107250.0
5357,Full-time,T&Pm,3.5,New York,Project Manager,130000.0
5358,Full-time,"Vizient, Inc.",3.8,Chicago,Project Manager,125000.0
5359,Full-time,TTM Technologies,3.1,Syracuse,Project Manager,151533.5
5360,Full-time,EnergyCAP,3.9,Boalsburg,Project Manager,97500.0
5361,Full-time,Liebherr Mining Equipment Newport News Co.,3.9,Newport News,Project Manager,102780.0
5362,Full-time,Brite,3.2,Victor,Project Manager,80000.0
5363,Full-time,LCS,3.5,Des Moines,Project Manager,108000.0
5364,Full-time,Recruitment Room,3.3,Brooklyn,Project Manager,90000.0
5365,Full-time,Las Vegas Sands Corp.,3.3,Las Vegas,Project Manager,122029.5
5366,Full-time,DEPARTMENT OF AGRICULTURE,4.1,Austin,IT Project Manager,97650.0
5367,Full-time,"LabConnect, LLC",2.9,Johnson City,Project Manager,102780.0
5368,Full-time,State of Vermont,3.6,Montpelier,Project Manager,127920.0
5369,Full-time,Osaic,3.3,Oakdale,Project Manager,120000.0
5370,Full-time,Minitab,4.1,State College,Project Manager,117500.0
5371,Full-time,Abbott Laboratories,3.9,Alameda,Project Manager,163900.0
5372,Full-time,Tricentis,3.5,Austin,Project Manager,102780.0
5373,Full-time,Rockline Industries Inc,3.4,Springdale,Project Manager,102780.0
5374,Full-time,Exelon Corporation,3.9,Baltimore,IT Project Manager,119000.0
5375,Full-time,WITTENSTEIN North America,3.0,Bartlett,Project Manager,100000.0
5376,Full-time,Apple,4.1,Austin,Project Manager,102780.0
5377,Full-time,Harvard University,4.2,Cambridge,IT Project Manager,102780.0
5378,Full-time,DKS Associates,3.3,Portland,IT Project Manager,171850.0
5379,Full-time,CACI,3.8,High Point,Project Manager,115650.0
5380,Full-time,Landis+Gyr,3.8,Phoenix,Project Manager,137588.0
5381,Full-time,Seton Hall University,4.1,South Orange,Project Manager,125000.0
5382,Full-time,Capital One,3.9,McLean,Project Manager,102780.0
5383,Full-time,Leidos,3.7,Maryland,Project Manager,152387.5
5384,Full-time,Healthfirst,3.3,New York,Project Manager,123337.5
5385,Full-time,NorthEast Provider Solutions Inc.,2.8,Valhalla,Project Manager,100000.0
5386,Full-time,Oliver Wyman Group,3.7,New York,IT Project Manager,160000.0
5387,Full-time,Ascent Aerospace,2.8,Macomb,Project Manager,100000.0
5388,Full-time,Raytheon,3.9,McKinney,IT Project Manager,182000.0
5389,Full-time,Citizens Inc,3.2,Austin,Project Manager,122029.5
5390,Full-time,Dutech Systems,5.0,Austin,Project Manager,125000.0
5391,Full-time,Highmark Health,3.1,Pennsylvania,Project Manager,96150.0
5392,Full-time,Steampunk,3.3,McLean,Project Manager,170000.0
5393,Full-time,BerryDunn,3.8,Jefferson City,Project Manager,110000.0
5394,Full-time,DEPARTMENT OF INFORMATION RESOURCES,4.3,Austin,Project Manager,102780.0
5395,Full-time,Komatsu,3.9,Chicago,IT Project Manager,102780.0
5396,Full-time,Enersys,3.1,Eastwood,Project Manager,117800.0
5397,Full-time,ChargeItSpot,4.1,Philadelphia,Project Manager,102780.0
5398,Full-time,Arch Capital Group Ltd.,3.4,New Jersey,Project Manager,115000.0
5399,Full-time,Brookfield Asset Management,3.4,New York,Project Manager,135000.0
5400,Full-time,Apple,4.1,Cupertino,IT Project Manager,207100.0
5401,Full-time,National Renewable Energy Laboratory,3.8,Golden,Project Manager,108250.0
5402,Full-time,State of Washington Employment Security Department,3.4,Washington State,IT Project Manager,110850.0
5403,Full-time,Timmermann Group,4.7,St. Louis,Project Manager,100000.0
5404,Full-time,Springs Window Fashions,3.1,Middleton,Project Manager,76306.5
5405,Full-time,University of Massachusetts Amherst,4.2,Amherst,IT Project Manager,102780.0
5406,Full-time,Modus Closing,2.2,New York,Project Manager,83600.0
5407,Full-time,South Florida Water Management District,3.3,West Palm Beach,Project Manager,125000.0
5408,Full-time,Onto Innovation,3.1,Milpitas,Project Manager,102780.0
5409,Full-time,CIBC,3.8,Chicago,Project Manager,102780.0
5410,Full-time,"Waterfield Technologies, Inc.",3.3,United States,Project Manager,127500.0
5411,Full-time,Aristocrat Gaming,3.4,Tulsa,Project Manager,144700.0
5412,Full-time,Bowdoin College,4.0,Brunswick,Project Manager,126000.0
5413,Full-time,Engineered Security Solutions,2.5,New Berlin,Project Manager,100000.0
5414,Full-time,Forvis Mazars,3.6,Charleston,Project Manager,142050.0
5415,Full-time,Gorbel,3.3,Victor,Project Manager,100734.0
5416,Full-time,Southern California Edison,3.9,Rosemead,Project Manager,163200.0
5417,Full-time,Schweitzer Engineering Laboratories,3.8,Pullman,Project Manager,75500.0
5418,Full-time,The School District Of Philadelphia,3.5,Philadelphia,Project Manager,125000.0
5419,Full-time,Capital Rx,3.7,New York,Project Manager,92500.0
5420,Full-time,CACI,3.8,Denver,Project Manager,138900.0
5421,Full-time,Fallon Health,3.2,Worcester,Project Manager,102780.0
5422,Full-time,Brillio,3.4,New York,Project Manager,30550.0
5423,Full-time,Wake County Public School System,3.7,Cary,Project Manager,102780.0
5424,Full-time,State of Arizona,3.4,Phoenix,IT Project Manager,80300.0
5425,Full-time,Microsoft,4.2,United States,Project Manager,209200.0
5426,Full-time,Central Peninsula Hospital,3.6,Soldotna,Project Manager,100025.25
5427,Full-time,Genesis HealthCare System,3.1,Ohio,Project Manager,125000.0
5428,Full-time,Everwise Credit Union,3.5,South Bend,Project Manager,122029.5
5429,Full-time,Yavapai County,3.5,Prescott,IT Project Manager,102780.0
5430,Full-time,Forvis Mazars,3.6,Springfield,Project Manager,100025.25
5431,Full-time,Mouser Electronics,3.1,Mansfield,Project Manager,102780.0
5432,Full-time,Steampunk,3.3,McLean,Project Manager,170000.0
5433,Full-time,Cambrex,3.6,Longmont,Project Manager,102780.0
5434,Full-time,Penske Truck Leasing and Logistics,3.4,Reading,Project Manager,102780.0
5435,Full-time,"Maximus Services, LLC",3.5,Tysons,Project Manager,145000.0
5436,Full-time,"Action for Boston Community Development, Inc., (ABCD)",4.0,Boston,Project Manager,102780.0
5437,Full-time,configjnicho SPANISH,4.0,Denver,Project Manager,102780.0
5438,Full-time,Insight Enterprises,3.5,Chandler,Project Manager,102780.0
5439,Full-time,UAB Medicine,3.9,Birmingham,Project Manager,72425.0
5440,Full-time,JND,3.7,Bellevue,Project Manager,68640.0
5441,Full-time,Nintendo,4.0,Redmond,Project Manager,133250.0
5442,Full-time,SAIC,4.0,Chantilly,IT Project Manager,102780.0
5443,Part-time,"US Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)",4.0,Groton,IT Project Manager,127639.5
5444,Full-time,Exact Sciences Corporation,3.2,Madison,Project Manager,141500.0
5445,Full-time,Qorvo,3.6,Chelmsford,Project Manager,100000.0
5446,Full-time,CBRE,3.7,Omaha,Project Manager,102780.0
5447,Full-time,COUNTRY Financial,3.7,Bloomington,IT Project Manager,102780.0
5448,Full-time,Southern California Edison,3.9,Pomona,Project Manager,163200.0
5449,Full-time,Apple,4.1,Austin,Project Manager,102780.0
5450,Full-time,City of Detroit,3.5,Michigan,Project Manager,83500.0
5451,Full-time,EverCommerce,2.8,Denver,QA Engineer,85000.0
5452,Full-time,BlackRock Investments,3.8,Sausalito,QA Engineer,102780.0
5453,Full-time,Optum,3.3,Washington,QA Engineer,86300.0
5454,Full-time,Kohler,3.4,New York,QA Engineer,136075.0
5455,Full-time,Life.Church,4.3,Edmond,QA Engineer,87500.0
5456,Full-time,"Intercontinental Exchange Holdings, Inc.",3.2,New York,QA Engineer,136000.0
5457,Full-time,Cisco Systems,4.1,San Jose,QA Engineer,102780.0
5458,Full-time,Life.Church,4.3,Edmond,QA Engineer,111000.0
5459,Full-time,"VIZIO, Inc.",3.6,Denver,QA Engineer,80000.0
5460,Full-time,Adobe,4.3,Seattle,QA Engineer,177900.0
5461,Full-time,Bose,4.1,Framingham,QA Engineer,100025.0
5462,Full-time,Disney,4.1,Celebration,QA Engineer,102780.0
5463,Full-time,Murphy USA,3.2,El Dorado,QA Engineer,102780.0
5464,Full-time,Caterpillar,3.8,Peoria,QA Engineer,98650.0
5465,Full-time,Wells Fargo,3.7,San Francisco,QA Engineer,174100.0
